  -1.276734477800000E-02   2.790104065300000E-02   3.631419180000000E+00   2.032295237100000E+00   1.031734050300000E+00   1.750000000000000E+00
  -1.276309743100000E-02   2.789935271100000E-02   3.631419659700000E+00   2.032292192300000E+00   1.031734312500000E+00   1.750008142200000E+00
  -1.275672653900000E-02   2.789682156000000E-02   3.631420379200000E+00   2.032287684900000E+00   1.031734705300000E+00   1.750020355600000E+00
  -1.274717077100000E-02   2.789303738800000E-02   3.631421477100000E+00   2.032662403600000E+00   1.031734370100000E+00   1.750038675200000E+00
  -1.272765660200000E-02   2.788529455100000E-02   3.631423681100000E+00   2.032643153700000E+00   1.031735602600000E+00   1.750076089000000E+00
  -1.270615846600000E-02   2.787677480600000E-02   3.631426109100000E+00   2.032621923100000E+00   1.031736957500000E+00   1.750117310400000E+00
  -1.266316727700000E-02   2.785973373700000E-02   3.631431547600000E+00   2.032619714500000E+00   1.031716583500000E+00   1.750199756000000E+00
  -1.259555692800000E-02   2.783308231400000E-02   3.631439183100000E+00   2.032554768200000E+00   1.031721743800000E+00   1.750329448100000E+00
  -1.249887967800000E-02   2.779515998000000E-02   3.631450101100000E+00   2.032461477200000E+00   1.031729071000000E+00   1.750514968300000E+00
  -1.230563451500000E-02   2.772002742700000E-02   3.631471881500000E+00   2.032007213300000E+00   1.031751396100000E+00   1.750886050900000E+00
  -1.201578659400000E-02   2.760899335700000E-02   3.631504611000000E+00   2.031689862600000E+00   1.031771537100000E+00   1.751443267700000E+00
  -1.159265660800000E-02   2.745059010400000E-02   3.631552388400000E+00   2.031218438900000E+00   1.031799955000000E+00   1.752258078000000E+00
  -1.117023599700000E-02   2.729692880800000E-02   3.631599762300000E+00   2.031162841000000E+00   1.031815838100000E+00   1.753073149100000E+00
  -1.074848336100000E-02   2.714807666900000E-02   3.631647383900000E+00   2.030812628200000E+00   1.031834582400000E+00   1.753888563200000E+00
  -1.032748683900000E-02   2.700416442300000E-02   3.631694917700000E+00   2.030453476400000E+00   1.031852118400000E+00   1.754704152400000E+00
  -9.907204160300000E-03   2.686528310800000E-02   3.631740685400000E+00   2.029883507500000E+00   1.031902616200000E+00   1.755520000500000E+00
  -9.487517172599999E-03   2.673142644400000E-02   3.631788074500000E+00   2.029550554000000E+00   1.031926212400000E+00   1.756336340100000E+00
  -9.068665915300001E-03   2.660278476300000E-02   3.631835366600000E+00   2.029208765900000E+00   1.031948593200000E+00   1.757152706500000E+00
  -8.650531599900001E-03   2.647938881700000E-02   3.631881843100000E+00   2.028420217500000E+00   1.031974870300000E+00   1.757969332800000E+00
  -8.232914965100001E-03   2.636128259400000E-02   3.631928969800000E+00   2.028118732400000E+00   1.031996867600000E+00   1.758786611900000E+00
  -7.816220496200000E-03   2.624869015800000E-02   3.631975990100000E+00   2.027808288300000E+00   1.032017647900000E+00   1.759603754400000E+00
  -7.400247075200000E-03   2.614168916400000E-02   3.632024754600000E+00   2.027693659600000E+00   1.032023154600000E+00   1.760421156000000E+00
  -6.984862510600000E-03   2.604018081900000E-02   3.632071638600000E+00   2.027330574700000E+00   1.032054839400000E+00   1.761239079500000E+00
  -6.570336402500000E-03   2.594436894900000E-02   3.632118423200000E+00   2.026958741900000E+00   1.032085298700000E+00   1.762056996500000E+00
  -6.156534778400000E-03   2.585426382200000E-02   3.632158952600000E+00   2.026531132700000E+00   1.032120171600000E+00   1.762875172900000E+00
  -5.743259282800000E-03   2.576994441900000E-02   3.632205613000000E+00   2.026104646800000E+00   1.032146310200000E+00   1.763694004600000E+00
  -5.330913187100000E-03   2.569155086900000E-02   3.632252165800000E+00   2.025669586400000E+00   1.032171228600000E+00   1.764512694800000E+00
  -4.919295114000000E-03   2.561911456100000E-02   3.632305401800000E+00   2.024944408600000E+00   1.032190320200000E+00   1.765331644600000E+00
  -4.508303193700000E-03   2.555265482900000E-02   3.632351768300000E+00   2.024634638300000E+00   1.032217264400000E+00   1.766151059700000E+00
  -4.098148397400000E-03   2.549227014900000E-02   3.632398038000000E+00   2.024316106700000E+00   1.032242996700000E+00   1.766970521900000E+00
  -3.688726826400000E-03   2.543801429800000E-02   3.632443986000000E+00   2.023953276600000E+00   1.032238610600000E+00   1.767790240500000E+00
  -3.280014792600000E-03   2.538991498400000E-02   3.632490091900000E+00   2.023621689200000E+00   1.032270184500000E+00   1.768610265600000E+00
  -2.872062986000000E-03   2.534802534000000E-02   3.632536109600000E+00   2.023281305700000E+00   1.032300547000000E+00   1.769430497800000E+00
  -2.464847634200000E-03   2.531236338300000E-02   3.632580933900000E+00   2.022451070100000E+00   1.032327397800000E+00   1.770250987300000E+00
  -2.058318485100000E-03   2.528300904700000E-02   3.632626792100000E+00   2.022150800500000E+00   1.032355885500000E+00   1.771071838000000E+00
  -1.652581344100000E-03   2.525997669700000E-02   3.632672558500000E+00   2.021841755100000E+00   1.032383164900000E+00   1.771892838900000E+00
  -1.247584595300000E-03   2.524327519800000E-02   3.632719403200000E+00   2.021220289000000E+00   1.032393657100000E+00   1.772714096300000E+00
  -8.432516394300000E-04   2.523296801800000E-02   3.632764993500000E+00   2.020717092300000E+00   1.032410530000000E+00   1.773535768700000E+00
  -4.397408423800000E-04   2.522905114300000E-02   3.632810488900000E+00   2.020205363900000E+00   1.032438018600000E+00   1.774357536700000E+00
  -3.697486188700000E-05   2.523152205700000E-02   3.632852446200000E+00   2.020515674700000E+00   1.032481471100000E+00   1.775179559700000E+00
