0.00000000e+00 -6.93874514e+01 8.57628619e-06 2.33871342e-06
9.77517107e-04 -6.93904328e+01 -8.60162008e-06 -4.61912295e-07
1.95503421e-03 -6.93874428e+01 8.62889692e-06 2.34402035e-06
2.93255132e-03 -6.93904415e+01 -8.65454456e-06 -4.67234475e-07
3.91006843e-03 -6.93874342e+01 8.68215704e-06 2.34936188e-06
4.88758553e-03 -6.93904501e+01 -8.70812335e-06 -4.72591461e-07
5.86510264e-03 -6.93874255e+01 8.73607672e-06 2.35473846e-06
6.84261975e-03 -6.93904589e+01 -8.76236690e-06 -4.77983696e-07
7.82013685e-03 -6.93874167e+01 8.79066610e-06 2.36015053e-06
8.79765396e-03 -6.93904677e+01 -8.81728521e-06 -4.83411630e-07
9.77517107e-03 -6.93874079e+01 8.84593577e-06 2.36559856e-06
1.07526882e-02 -6.93904765e+01 -8.87288898e-06 -4.88875722e-07
1.17302053e-02 -6.93873990e+01 8.90189642e-06 2.37108300e-06
1.27077224e-02 -6.93904854e+01 -8.92918898e-06 -4.94376437e-07
1.36852395e-02 -6.93873901e+01 8.95855884e-06 2.37660432e-06
1.46627566e-02 -6.93904944e+01 -8.98619619e-06 -4.99914248e-07
1.56402737e-02 -6.93873811e+01 9.01593435e-06 2.38216300e-06
1.66177908e-02 -6.93905034e+01 -9.04392176e-06 -5.05489637e-07
1.75953079e-02 -6.93873720e+01 9.07403415e-06 2.38775953e-06
1.85728250e-02 -6.93905125e+01 -9.10237721e-06 -5.11103093e-07
1.95503421e-02 -6.93873629e+01 9.13286976e-06 2.39339439e-06
2.05278592e-02 -6.93905216e+01 -9.16157430e-06 -5.16755112e-07
2.15053763e-02 -6.93873537e+01 9.19245292e-06 2.39906809e-06
2.24828935e-02 -6.93905308e+01 -9.22152478e-06 -5.22446199e-07
2.34604106e-02 -6.93873445e+01 9.25279596e-06 2.40478115e-06
2.44379277e-02 -6.93905401e+01 -9.28224092e-06 -5.28176870e-07
2.54154448e-02 -6.93873352e+01 9.31391091e-06 2.41053407e-06
2.63929619e-02 -6.93905494e+01 -9.34373514e-06 -5.33947645e-07
2.73704790e-02 -6.93873259e+01 9.37581044e-06 2.41632738e-06
2.83479961e-02 -6.93905588e+01 -9.40602006e-06 -5.39759057e-07
2.93255132e-02 -6.93873165e+01 9.43850709e-06 2.42216163e-06
3.03030303e-02 -6.93905682e+01 -9.46910885e-06 -5.45611645e-07
3.12805474e-02 -6.93873070e+01 9.50201436e-06 2.42803736e-06
3.22580645e-02 -6.93905777e+01 -9.53301415e-06 -5.51505959e-07
3.32355816e-02 -6.93872975e+01 9.56634554e-06 2.43395512e-06
3.42130987e-02 -6.93905873e+01 -9.59774992e-06 -5.57442559e-07
3.51906158e-02 -6.93872879e+01 9.63151393e-06 2.43991547e-06
3.61681329e-02 -6.93905969e+01 -9.66332989e-06 -5.63422012e-07
3.71456500e-02 -6.93872782e+01 9.69753364e-06 2.44591899e-06
3.81231672e-02 -6.93906066e+01 -9.72976807e-06 -5.69444898e-07
3.91006843e-02 -6.93872685e+01 9.76441892e-06 2.45196627e-06
4.00782014e-02 -6.93906164e+01 -9.79707866e-06 -5.75511804e-07
4.10557185e-02 -6.93872587e+01 9.83218429e-06 2.45805790e-06
4.20332356e-02 -6.93906262e+01 -9.86527654e-06 -5.81623329e-07
4.30107527e-02 -6.93872488e+01 9.90084445e-06 2.46419447e-06
4.39882698e-02 -6.93906362e+01 -9.93437661e-06 -5.87780083e-07
4.49657869e-02 -6.93872388e+01 9.97041460e-06 2.47037662e-06
4.59433040e-02 -6.93906461e+01 -1.00043942e-05 -5.93982686e-07
4.69208211e-02 -6.93872288e+01 1.00409103e-05 2.47660496e-06
4.78983382e-02 -6.93906562e+01 -1.00753448e-05 -6.00231767e-07
4.88758553e-02 -6.93872188e+01 1.01123473e-05 2.48288012e-06
4.98533724e-02 -6.93906663e+01 -1.01472446e-05 -6.06527971e-07
5.08308895e-02 -6.93872086e+01 1.01847417e-05 2.48920277e-06
5.18084066e-02 -6.93906765e+01 -1.02201097e-05 -6.12871950e-07
5.27859238e-02 -6.93871984e+01 1.02581100e-05 2.49557356e-06
5.37634409e-02 -6.93906867e+01 -1.02939569e-05 -6.19264369e-07
5.47409580e-02 -6.93871881e+01 1.03324692e-05 2.50199315e-06
5.57184751e-02 -6.93906971e+01 -1.03688033e-05 -6.25705907e-07
5.66959922e-02 -6.93871777e+01 1.04078364e-05 2.50846224e-06
