0.00000000e+00 -5.10378882e+01 -7.07312348e-06 4.00670419e-05
9.77517107e-04 -5.10352251e+01 7.08983443e-06 3.37219054e-05
1.95503421e-03 -5.10378953e+01 -7.11784100e-06 4.00810471e-05
2.93255132e-03 -5.10352180e+01 7.13476949e-06 3.37078533e-05
3.91006843e-03 -5.10379024e+01 -7.16311893e-06 4.00951387e-05
4.88758553e-03 -5.10352108e+01 7.18026841e-06 3.36937142e-05
5.86510264e-03 -5.10379096e+01 -7.20896621e-06 4.01093177e-05
6.84261975e-03 -5.10352036e+01 7.22634012e-06 3.36794871e-05
7.82013685e-03 -5.10379168e+01 -7.25539168e-06 4.01235852e-05
8.79765396e-03 -5.10351963e+01 7.27299381e-06 3.36651708e-05
9.77517107e-03 -5.10379241e+01 -7.30240471e-06 4.01379424e-05
1.07526882e-02 -5.10351890e+01 7.32023873e-06 3.36507643e-05
1.17302053e-02 -5.10379314e+01 -7.35001466e-06 4.01523904e-05
1.27077224e-02 -5.10351817e+01 7.36808432e-06 3.36362665e-05
1.36852395e-02 -5.10379388e+01 -7.39823128e-06 4.01669303e-05
1.46627566e-02 -5.10351743e+01 7.41654028e-06 3.36216761e-05
1.56402737e-02 -5.10379462e+01 -7.44706414e-06 4.01815632e-05
1.66177908e-02 -5.10351668e+01 7.46561660e-06 3.36069920e-05
1.75953079e-02 -5.10379537e+01 -7.49652338e-06 4.01962903e-05
1.85728250e-02 -5.10351593e+01 7.51532334e-06 3.35922131e-05
1.95503421e-02 -5.10379612e+01 -7.54661910e-06 4.02111128e-05
2.05278592e-02 -5.10351518e+01 7.56567068e-06 3.35773381e-05
2.15053763e-02 -5.10379688e+01 -7.59736199e-06 4.02260320e-05
2.24828935e-02 -5.10351442e+01 7.61666919e-06 3.35623658e-05
2.34604106e-02 -5.10379764e+01 -7.64876238e-06 4.02410490e-05
2.44379277e-02 -5.10351365e+01 7.66832969e-06 3.35472950e-05
2.54154448e-02 -5.10379840e+01 -7.70083133e-06 4.02561652e-05
2.63929619e-02 -5.10351288e+01 7.72066303e-06 3.35321244e-05
2.73704790e-02 -5.10379918e+01 -7.75357992e-06 4.02713817e-05
2.83479961e-02 -5.10351210e+01 7.77368043e-06 3.35168527e-05
2.93255132e-02 -5.10379996e+01 -7.80701947e-06 4.02866999e-05
3.03030303e-02 -5.10351132e+01 7.82739331e-06 3.35014786e-05
3.12805474e-02 -5.10380074e+01 -7.86116145e-06 4.03021211e-05
3.22580645e-02 -5.10351054e+01 7.88181341e-06 3.34860008e-05
