0.00000000e+00 9.19740801e-03 -5.55111512e-17 9.18270031e-03
9.77517107e-04 9.19740801e-03 -7.63278329e-17 9.18270031e-03
1.95503421e-03 9.19740801e-03 -1.38777878e-16 9.18270031e-03
2.93255132e-03 9.19740801e-03 -9.19403442e-17 9.18270031e-03
3.91006843e-03 9.19740801e-03 -9.54097912e-17 9.18270031e-03
4.88758553e-03 9.19740801e-03 -5.55111512e-17 9.18270031e-03
5.86510264e-03 9.19740801e-03 -6.41847686e-17 9.18270031e-03
6.84261975e-03 9.19740801e-03 8.67361738e-18 9.18270031e-03
7.82013685e-03 9.19740801e-03 7.63278329e-17 9.18270031e-03
8.79765396e-03 9.19740801e-03 6.24500451e-17 9.18270031e-03
9.77517107e-03 9.19740801e-03 4.16333634e-17 9.18270031e-03
1.07526882e-02 9.19740801e-03 -8.67361738e-18 9.18270031e-03
1.17302053e-02 9.19740801e-03 5.03069808e-17 9.18270031e-03
1.27077224e-02 9.19740801e-03 1.17961196e-16 9.18270031e-03
1.36852395e-02 9.19740801e-03 8.84708973e-17 9.18270031e-03
1.46627566e-02 9.19740801e-03 1.26634814e-16 9.18270031e-03
1.56402737e-02 9.19740801e-03 6.24500451e-17 9.18270031e-03
1.66177908e-02 9.19740801e-03 9.02056208e-17 9.18270031e-03
1.75953079e-02 9.19740801e-03 1.11022302e-16 9.18270031e-03
1.85728250e-02 9.19740801e-03 6.76542156e-17 9.18270031e-03
1.95503421e-02 9.19740801e-03 1.05818132e-16 9.18270031e-03
2.05278592e-02 9.19740801e-03 1.00613962e-16 9.18270031e-03
2.15053763e-02 9.19740801e-03 3.64291930e-17 9.18270031e-03
2.24828935e-02 9.19740801e-03 3.29597460e-17 9.18270031e-03
2.34604106e-02 9.19740801e-03 9.71445147e-17 9.18270031e-03
2.44379277e-02 9.19740801e-03 6.07153217e-17 9.18270031e-03
2.54154448e-02 9.19740801e-03 3.64291930e-17 9.18270031e-03
2.63929619e-02 9.19740801e-03 1.56125113e-17 9.18270031e-03
2.73704790e-02 9.19740801e-03 4.68375339e-17 9.18270031e-03
2.83479961e-02 9.19740801e-03 6.41847686e-17 9.18270031e-03
2.93255132e-02 9.19740801e-03 5.20417043e-18 9.18270031e-03
3.03030303e-02 9.19740801e-03 -2.25514052e-17 9.18270031e-03
3.12805474e-02 9.19740801e-03 6.93889390e-18 9.18270031e-03
3.22580645e-02 9.19740801e-03 1.90819582e-17 9.18270031e-03
3.32355816e-02 9.19740801e-03 -6.93889390e-18 9.18270031e-03
3.42130987e-02 9.19740801e-03 -2.42861287e-17 9.18270031e-03
3.51906158e-02 9.19740801e-03 5.20417043e-18 9.18270031e-03
3.61681329e-02 9.19740801e-03 2.60208521e-17 9.18270031e-03
3.71456500e-02 9.19740801e-03 -2.42861287e-17 9.18270031e-03
3.81231672e-02 9.19740801e-03 -4.85722573e-17 9.18270031e-03
3.91006843e-02 9.19740801e-03 -2.77555756e-17 9.18270031e-03
4.00782014e-02 9.19740801e-03 -6.93889390e-18 9.18270031e-03
4.10557185e-02 9.19740801e-03 -3.46944695e-17 9.18270031e-03
4.20332356e-02 9.19740801e-03 -6.59194921e-17 9.18270031e-03
4.30107527e-02 9.19740801e-03 -3.12250226e-17 9.18270031e-03
4.39882698e-02 9.19740801e-03 1.04083409e-17 9.18270031e-03
4.49657869e-02 9.19740801e-03 -4.85722573e-17 9.18270031e-03
4.59433040e-02 9.19740801e-03 -4.33680869e-17 9.18270031e-03
4.69208211e-02 9.19740801e-03 1.04083409e-17 9.18270031e-03
4.78983382e-02 9.19740801e-03 -4.16333634e-17 9.18270031e-03
4.88758553e-02 9.19740801e-03 -5.89805982e-17 9.18270031e-03
4.98533724e-02 9.19740801e-03 -5.03069808e-17 9.18270031e-03
5.08308895e-02 9.19740801e-03 -3.64291930e-17 9.18270031e-03
